date,station_id,season,temperature,humidity,wind_speed,wind_direction,rainfall
2018-08-13,C0F9Y0,summer,11.4,81,2.6,201,0.0
2018-08-14,C0F9Y0,summer,11.4,89,1.2,32,29.5
2018-08-15,C0F9Y0,summer,11.1,95,1.4,340,24.5
2018-08-16,C0F9Y0,summer,11.0,95,1.5,277,3.0
2018-08-17,C0F9Y0,summer,10.2,96,1.3,211,39.0
2018-08-18,C0F9Y0,summer,10.5,95,1.3,207,7.0
2018-08-19,C0F9Y0,summer,10.6,96,1.2,184,30.0
2018-08-20,C0F9Y0,summer,10.7,95,1.8,201,15.0
2018-08-21,C0F9Y0,summer,10.8,95,1.8,16,13.5
2018-08-22,C0F9Y0,summer,11.4,93,2.0,224,0.0
2018-08-23,C0F9Y0,summer,12.6,91,1.9,219,15.5
2018-08-24,C0F9Y0,summer,10.5,100,2.9,205,15.5
2018-08-25,C0F9Y0,summer,11.6,97,2.7,213,0.5
2018-08-26,C0F9Y0,summer,11.2,99,2.7,202,5.5
2018-08-27,C0F9Y0,summer,10.7,99,1.9,208,57.0
2018-08-28,C0F9Y0,summer,9.3,100,2.7,208,25.0
2018-08-29,C0F9Y0,summer,8.6,100,3.0,220,3.0
2018-08-30,C0F9Y0,summer,8.8,98,2.8,214,9.0
2018-08-31,C0F9Y0,summer,8.5,97,1.5,223,4.0
2018-09-01,C0F9Y0,autumn,8.5,99,1.0,134,26.0
2018-09-02,C0F9Y0,autumn,9.0,96,1.0,203,0.5
2018-09-03,C0F9Y0,autumn,9.2,92,0.9,282,0.0
2018-09-04,C0F9Y0,autumn,9.9,96,0.7,17,0.5
2018-09-05,C0F9Y0,autumn,10.1,95,0.9,24,2.5
2018-09-06,C0F9Y0,autumn,10.4,94,1.6,204,3.0
2018-09-07,C0F9Y0,autumn,10.1,92,1.5,6,8.5
2018-09-08,C0F9Y0,autumn,8.9,94,1.7,220,30.5
2018-09-09,C0F9Y0,autumn,9.6,93,1.7,120,52.0
2018-09-10,C0F9Y0,autumn,9.7,100,3.6,198,1.0
2018-09-11,C0F9Y0,autumn,10.5,95,2.9,204,0.5
2018-09-12,C0F9Y0,autumn,10.7,89,2.2,202,0.0
2018-09-13,C0F9Y0,autumn,12.1,62,2.0,203,0.0
2018-09-14,C0F9Y0,autumn,11.5,59,3.2,220,0.0
2018-09-15,C0F9Y0,autumn,8.5,100,8.3,195,54.5
2018-09-16,C0F9Y0,autumn,9.5,100,4.9,204,10.0
2018-09-17,C0F9Y0,autumn,10.7,81,1.8,223,0.0
2018-09-18,C0F9Y0,autumn,11.9,42,2.2,80,0.0
2018-09-19,C0F9Y0,autumn,11.7,50,1.9,205,0.0
2018-09-20,C0F9Y0,autumn,11.6,58,1.9,105,0.0
2018-09-21,C0F9Y0,autumn,11.0,60,1.4,203,0.0
2018-09-22,C0F9Y0,autumn,10.9,76,1.3,6,34.0
2018-09-23,C0F9Y0,autumn,9.0,96,1.4,1,31.0
2018-09-24,C0F9Y0,autumn,8.4,97,1.1,11,12.0
2018-09-25,C0F9Y0,autumn,7.7,96,1.1,14,27.0
2018-09-26,C0F9Y0,autumn,9.0,71,1.0,1,0.0
2018-09-27,C0F9Y0,autumn,8.2,95,0.9,11,11.0
2018-09-28,C0F9Y0,autumn,8.7,100,1.1,238,45.0
2018-09-29,C0F9Y0,autumn,9.2,90,1.3,2,11.5
2018-09-30,C0F9Y0,autumn,9.2,76,2.1,222,0.0
2018-10-01,C0F9Y0,autumn,7.7,50,1.2,16,0.0
2018-10-02,C0F9Y0,autumn,6.0,47,1.2,355,0.0
2018-10-03,C0F9Y0,autumn,9.2,41,1.1,8,0.0
2018-10-04,C0F9Y0,autumn,7.4,88,1.1,12,7.5
2018-10-05,C0F9Y0,autumn,7.5,97,2.1,11,0.5
2018-10-06,C0F9Y0,autumn,8.1,84,2.4,204,0.0
2018-10-07,C0F9Y0,autumn,7.5,90,1.9,6,2.0
2018-10-08,C0F9Y0,autumn,7.3,94,1.4,192,1.5
2018-10-09,C0F9Y0,autumn,8.1,100,0.9,23,30.5
2018-10-10,C0F9Y0,autumn,7.7,99,1.8,199,1.0
2018-10-11,C0F9Y0,autumn,5.8,100,1.6,199,6.5
2018-10-12,C0F9Y0,autumn,5.3,100,2.3,211,24.0
2018-10-13,C0F9Y0,autumn,5.7,100,2.1,199,14.5
2018-10-14,C0F9Y0,autumn,6.9,97,2.7,210,2.5
2018-10-15,C0F9Y0,autumn,7.8,94,2.0,228,1.0
2018-10-16,C0F9Y0,autumn,7.1,98,2.9,264,2.5
2018-10-17,C0F9Y0,autumn,6.3,95,3.1,225,6.0
2018-10-18,C0F9Y0,autumn,5.7,95,2.5,196,0.5
2018-10-19,C0F9Y0,autumn,5.4,90,3.1,228,7.0
2018-10-20,C0F9Y0,autumn,5.2,86,2.7,252,0.0
2018-10-21,C0F9Y0,autumn,5.8,83,2.2,318,0.0
2018-10-22,C0F9Y0,autumn,6.6,90,1.5,246,0.0
2018-10-23,C0F9Y0,autumn,7.1,75,2.0,233,0.0
2018-10-24,C0F9Y0,autumn,7.2,66,1.7,308,0.0
2018-10-25,C0F9Y0,autumn,7.7,86,2.1,342,0.0
2018-10-26,C0F9Y0,autumn,7.8,84,1.8,297,0.0
2018-10-27,C0F9Y0,autumn,4.5,63,1.8,206,0.0
2018-10-28,C0F9Y0,autumn,2.7,35,1.3,7,0.0
2018-10-29,C0F9Y0,autumn,8.7,24,1.8,10,0.0
2018-10-30,C0F9Y0,autumn,8.5,83,4.4,203,0.0
2018-10-31,C0F9Y0,autumn,6.2,100,2.9,204,10.5
2018-11-01,C0F9Y0,autumn,5.6,100,3.0,197,9.0
2018-11-02,C0F9Y0,autumn,6.5,100,3.4,207,10.5
2018-11-03,C0F9Y0,autumn,7.8,83,3.0,225,0.0
2018-11-04,C0F9Y0,autumn,9.4,48,1.8,218,0.0
2018-11-05,C0F9Y0,autumn,8.4,54,2.2,207,0.0
2018-11-06,C0F9Y0,autumn,8.0,68,2.4,215,0.0
2018-11-07,C0F9Y0,autumn,8.6,52,1.8,223,0.0
2018-11-08,C0F9Y0,autumn,7.8,56,2.8,209,0.0
2018-11-09,C0F9Y0,autumn,7.6,55,2.8,215,0.0
2018-11-10,C0F9Y0,autumn,7.4,52,2.2,209,0.0
2018-11-11,C0F9Y0,autumn,7.2,39,1.8,209,0.0
2018-11-12,C0F9Y0,autumn,5.7,39,2.2,219,0.0
2018-11-13,C0F9Y0,autumn,5.0,77,2.8,212,0.0
2018-11-14,C0F9Y0,autumn,3.5,83,2.3,219,0.0
2018-11-15,C0F9Y0,autumn,5.6,70,2.6,254,0.0
2018-11-16,C0F9Y0,autumn,5.9,84,3.7,198,0.0
2018-11-17,C0F9Y0,autumn,5.8,100,2.2,207,12.0
2018-11-18,C0F9Y0,autumn,6.2,91,2.9,245,0.5
2018-11-19,C0F9Y0,autumn,5.2,95,3.6,237,4.0
2018-11-20,C0F9Y0,autumn,4.9,86,2.6,234,0.5
2018-11-21,C0F9Y0,autumn,4.8,87,2.6,234,0.0
2018-11-22,C0F9Y0,autumn,4.2,88,2.7,231,0.0
2018-11-23,C0F9Y0,autumn,3.2,68,3.9,218,0.0
2018-11-24,C0F9Y0,autumn,5.5,31,3.2,204,0.0
2018-11-25,C0F9Y0,autumn,3.3,85,2.3,259,9.5
2018-11-26,C0F9Y0,autumn,3.8,100,2.4,205,38.5
2018-11-27,C0F9Y0,autumn,5.8,90,2.7,234,1.0
2018-11-28,C0F9Y0,autumn,3.6,90,4.3,266,11.0
2018-11-29,C0F9Y0,autumn,4.6,51,2.8,246,0.0
2018-11-30,C0F9Y0,autumn,5.5,43,3.0,200,0.0
2018-12-01,C0F9Y0,winter,2.5,68,1.8,215,0.0
2018-12-02,C0F9Y0,winter,6.1,63,1.3,9,0.0
2018-12-03,C0F9Y0,winter,7.6,50,1.7,216,0.0
2018-12-04,C0F9Y0,winter,8.5,38,2.2,225,0.0
2018-12-05,C0F9Y0,winter,6.7,81,3.4,204,0.0
2018-12-06,C0F9Y0,winter,6.3,83,3.2,215,0.0
2018-12-07,C0F9Y0,winter,5.7,90,2.7,220,0.0
2018-12-08,C0F9Y0,winter,6.4,77,2.6,220,0.0
2018-12-09,C0F9Y0,winter,5.1,99,2.4,212,0.0
2018-12-10,C0F9Y0,winter,5.0,88,3.2,218,2.0
2018-12-11,C0F9Y0,winter,6.5,72,2.3,249,0.0
2018-12-12,C0F9Y0,winter,5.6,79,2.4,248,0.0
2018-12-13,C0F9Y0,winter,5.8,84,2.9,241,0.0
2018-12-14,C0F9Y0,winter,4.4,91,3.0,203,0.0
2018-12-15,C0F9Y0,winter,6.1,81,2.5,279,0.0
2018-12-16,C0F9Y0,winter,5.7,53,4.9,242,0.0
2018-12-17,C0F9Y0,winter,2.9,50,4.1,239,0.0
2018-12-18,C0F9Y0,winter,1.5,17,2.2,341,0.0
2018-12-19,C0F9Y0,winter,6.3,29,2.3,242,0.0
2018-12-20,C0F9Y0,winter,9.3,44,3.7,251,0.0
2018-12-21,C0F9Y0,winter,8.9,62,3.2,244,0.0
2018-12-22,C0F9Y0,winter,8.3,66,3.2,209,0.0
2018-12-23,C0F9Y0,winter,6.3,90,2.6,204,3.5
2018-12-24,C0F9Y0,winter,5.4,98,2.8,201,0.0
2018-12-25,C0F9Y0,winter,6.6,100,3.0,204,0.5
2018-12-26,C0F9Y0,winter,6.0,98,4.1,198,0.0
2018-12-27,C0F9Y0,winter,4.2,87,5.1,207,0.0
2018-12-28,C0F9Y0,winter,2.8,63,3.3,222,0.0
2018-12-29,C0F9Y0,winter,3.0,51,2.2,8,0.0
2018-12-30,C0F9Y0,winter,4.7,66,2.7,211,0.0
2018-12-31,C0F9Y0,winter,1.8,100,2.6,203,1.5
2019-01-01,C0F9Y0,winter,1.9,100,3.1,201,1.5
2019-01-02,C0F9Y0,winter,3.0,100,2.2,216,18.0
2019-01-03,C0F9Y0,winter,4.6,100,2.5,200,17.5
2019-01-04,C0F9Y0,winter,5.5,86,1.8,207,0.5
2019-01-05,C0F9Y0,winter,6.1,83,4.0,220,0.0
2019-01-06,C0F9Y0,winter,6.3,79,4.2,216,0.0
2019-01-07,C0F9Y0,winter,6.6,67,3.6,247,0.0
2019-01-08,C0F9Y0,winter,8.0,69,3.7,198,0.0
2019-01-09,C0F9Y0,winter,7.1,54,3.4,211,0.0
2019-01-10,C0F9Y0,winter,6.4,62,2.9,226,0.0
2019-01-11,C0F9Y0,winter,6.0,61,2.9,215,0.0
2019-01-12,C0F9Y0,winter,5.7,59,4.8,209,0.0
2019-01-13,C0F9Y0,winter,3.0,70,4.2,203,0.0
2019-01-14,C0F9Y0,winter,2.9,70,4.2,228,0.0
2019-01-15,C0F9Y0,winter,2.6,93,2.9,219,0.0
2019-01-16,C0F9Y0,winter,3.8,100,3.4,222,15.0
2019-01-17,C0F9Y0,winter,1.1,78,3.1,6,2.0
2019-01-18,C0F9Y0,winter,4.2,22,1.7,2,0.0
2019-01-19,C0F9Y0,winter,3.3,91,3.4,211,0.0
2019-01-20,C0F9Y0,winter,3.1,100,2.6,219,4.0
2019-01-21,C0F9Y0,winter,0.1,93,4.4,222,6.5
2019-01-22,C0F9Y0,winter,-0.8,71,3.9,232,0.0
2019-01-23,C0F9Y0,winter,0.4,45,3.9,219,0.0
2019-01-24,C0F9Y0,winter,1.6,46,3.1,267,0.0
2019-01-25,C0F9Y0,winter,0.9,49,2.8,257,0.0
2019-01-26,C0F9Y0,winter,-0.2,69,3.0,216,0.0
2019-01-27,C0F9Y0,winter,-0.6,71,3.8,242,0.0
2019-01-28,C0F9Y0,winter,3.6,38,3.3,289,0.0
2019-01-29,C0F9Y0,winter,6.6,20,3.2,318,0.0
2019-01-30,C0F9Y0,winter,9.2,14,3.4,319,0.0
2019-01-31,C0F9Y0,winter,6.7,32,4.8,278,0.0
2019-02-01,C0F9Y0,winter,3.0,66,2.9,50,0.0
2019-02-02,C0F9Y0,winter,10.1,19,4.3,229,0.0
2019-02-03,C0F9Y0,winter,9.4,30,3.2,214,0.0
2019-02-04,C0F9Y0,winter,7.6,47,4.7,204,0.0
2019-02-05,C0F9Y0,winter,4.3,75,5.1,233,0.0
2019-02-06,C0F9Y0,winter,6.3,30,3.8,212,0.0
2019-02-07,C0F9Y0,winter,6.9,22,5.2,230,0.0
2019-02-08,C0F9Y0,winter,3.5,64,3.9,211,0.0
2019-02-09,C0F9Y0,winter,3.0,84,3.5,199,0.0
2019-02-10,C0F9Y0,winter,7.1,50,4.1,237,0.0
2019-02-11,C0F9Y0,winter,4.8,65,2.9,223,0.0
2019-02-12,C0F9Y0,winter,6.5,49,3.1,225,0.0
2019-02-13,C0F9Y0,winter,6.1,51,3.8,255,0.0
2019-02-14,C0F9Y0,winter,4.9,59,3.4,232,0.0
2019-02-15,C0F9Y0,winter,6.0,44,3.1,216,0.0
2019-02-16,C0F9Y0,winter,5.2,46,2.8,245,0.0
2019-02-17,C0F9Y0,winter,5.1,54,3.4,214,0.0
2019-02-18,C0F9Y0,winter,4.4,91,3.3,215,0.0
2019-02-19,C0F9Y0,winter,3.0,91,4.2,224,0.0
2019-02-20,C0F9Y0,winter,6.2,62,3.1,202,0.0
2019-02-21,C0F9Y0,winter,6.6,43,3.6,234,0.0
2019-02-22,C0F9Y0,winter,4.7,63,4.2,220,0.0
2019-02-23,C0F9Y0,winter,3.7,87,3.6,214,0.0
2019-02-24,C0F9Y0,winter,2.8,99,3.7,218,50.0
2019-02-25,C0F9Y0,winter,2.3,86,3.7,233,0.0
2019-02-26,C0F9Y0,winter,4.0,70,2.9,277,0.0
2019-02-27,C0F9Y0,winter,5.3,63,2.4,269,0.0
2019-02-28,C0F9Y0,winter,5.2,70,3.8,229,0.0
2019-03-01,C0F9Y0,spring,5.4,54,3.4,277,0.0
2019-03-02,C0F9Y0,spring,6.6,47,4.0,218,0.0
2019-03-03,C0F9Y0,spring,3.5,75,5.7,224,10.0
2019-03-04,C0F9Y0,spring,3.8,22,3.4,276,0.0
2019-03-05,C0F9Y0,spring,3.9,53,6.3,222,5.0
2019-03-06,C0F9Y0,spring,3.5,98,4.9,241,40.5
2019-03-07,C0F9Y0,spring,2.6,100,3.3,233,94.5
2019-03-08,C0F9Y0,spring,1.1,97,3.0,228,27.5
2019-03-09,C0F9Y0,spring,3.8,99,5.5,224,72.5
2019-03-10,C0F9Y0,spring,1.1,97,5.6,237,46.0
2019-03-11,C0F9Y0,spring,0.4,92,4.7,238,11.5
2019-03-12,C0F9Y0,spring,1.0,60,3.0,300,0.0
2019-03-13,C0F9Y0,spring,-0.3,84,2.8,212,4.5
2019-03-14,C0F9Y0,spring,1.7,88,3.7,248,2.0
2019-03-15,C0F9Y0,spring,2.2,99,3.2,271,12.5
2019-03-16,C0F9Y0,spring,2.2,99,3.9,242,1.5
2019-03-17,C0F9Y0,spring,2.9,96,4.0,269,2.0
2019-03-18,C0F9Y0,spring,3.6,95,4.0,280,1.5
2019-03-19,C0F9Y0,spring,5.0,76,2.8,239,0.0
2019-03-20,C0F9Y0,spring,8.6,51,2.6,256,0.0
2019-03-21,C0F9Y0,spring,9.1,43,2.8,213,0.0
2019-03-22,C0F9Y0,spring,6.3,67,4.1,233,0.0
2019-03-23,C0F9Y0,spring,4.3,96,3.6,273,12.0
2019-03-24,C0F9Y0,spring,3.0,99,3.2,217,22.5
2019-03-25,C0F9Y0,spring,3.4,79,4.8,232,17.5
2019-03-26,C0F9Y0,spring,6.7,31,2.5,269,0.0
2019-03-27,C0F9Y0,spring,7.6,44,2.6,245,0.0
2019-03-28,C0F9Y0,spring,7.6,56,4.6,248,0.0
2019-03-29,C0F9Y0,spring,8.6,48,4.8,230,0.0
2019-03-30,C0F9Y0,spring,5.0,84,3.1,211,13.0
2019-03-31,C0F9Y0,spring,4.1,84,3.2,205,0.0
2019-04-01,C0F9Y0,spring,3.9,99,3.1,255,21.0
2019-04-02,C0F9Y0,spring,3.4,99,3.4,227,0.0
2019-04-03,C0F9Y0,spring,4.7,93,2.6,316,0.0
2019-04-04,C0F9Y0,spring,5.7,91,2.9,221,0.0
2019-04-05,C0F9Y0,spring,6.7,71,4.3,226,0.0
2019-04-06,C0F9Y0,spring,7.6,47,3.8,229,0.0
2019-04-07,C0F9Y0,spring,6.3,69,3.8,208,0.0
2019-04-08,C0F9Y0,spring,7.7,60,2.8,215,0.0
2019-04-09,C0F9Y0,spring,9.7,49,4.4,242,0.0
2019-04-10,C0F9Y0,spring,8.9,57,4.9,251,0.0
2019-04-11,C0F9Y0,spring,8.2,71,5.6,254,5.5
2019-04-12,C0F9Y0,spring,6.7,90,4.1,253,3.0
2019-04-13,C0F9Y0,spring,5.5,96,3.5,245,19.5
2019-04-14,C0F9Y0,spring,5.6,94,2.3,231,10.0
2019-04-15,C0F9Y0,spring,5.4,99,2.5,232,6.0
2019-04-16,C0F9Y0,spring,5.7,99,3.6,239,44.5
2019-04-17,C0F9Y0,spring,8.2,48,2.2,317,0.0
2019-04-18,C0F9Y0,spring,10.9,27,1.8,16,0.0
2019-04-19,C0F9Y0,spring,6.1,90,3.9,209,30.0
2019-04-20,C0F9Y0,spring,6.1,98,3.8,259,23.0
2019-04-21,C0F9Y0,spring,6.4,100,4.2,229,38.5
2019-04-22,C0F9Y0,spring,8.5,92,2.5,254,0.0
2019-04-23,C0F9Y0,spring,9.5,78,3.2,321,0.0
2019-04-24,C0F9Y0,spring,10.7,55,3.7,241,0.0
2019-04-25,C0F9Y0,spring,10.0,43,4.4,211,0.0
2019-04-26,C0F9Y0,spring,8.6,74,2.5,241,0.0
2019-04-27,C0F9Y0,spring,7.6,86,2.0,208,13.5
2019-04-28,C0F9Y0,spring,7.8,81,2.3,199,0.0
2019-04-29,C0F9Y0,spring,8.9,70,2.5,230,0.0
2019-04-30,C0F9Y0,spring,8.7,75,2.6,215,0.0
2019-05-01,C0F9Y0,spring,6.8,99,4.2,218,72.0
2019-05-02,C0F9Y0,spring,6.2,100,2.6,228,105.0
2019-05-03,C0F9Y0,spring,5.7,95,2.8,245,17.5
2019-05-04,C0F9Y0,spring,5.8,97,2.3,220,6.5
2019-05-05,C0F9Y0,spring,6.1,94,1.6,7,3.0
2019-05-06,C0F9Y0,spring,7.3,100,1.8,215,64.0
2019-05-07,C0F9Y0,spring,7.6,100,2.8,259,24.0
2019-05-08,C0F9Y0,spring,7.4,100,2.0,246,4.5
2019-05-09,C0F9Y0,spring,8.6,99,1.5,197,54.5
2019-05-10,C0F9Y0,spring,8.9,90,2.0,245,10.5
2019-05-11,C0F9Y0,spring,8.6,83,2.2,211,0.0
2019-05-12,C0F9Y0,spring,9.3,73,1.9,238,0.0
2019-05-13,C0F9Y0,spring,9.8,64,1.8,247,0.0
2019-05-14,C0F9Y0,spring,10.9,61,1.9,224,0.0
2019-05-15,C0F9Y0,spring,10.0,74,2.3,250,1.5
2019-05-16,C0F9Y0,spring,9.2,97,3.9,261,3.5
2019-05-17,C0F9Y0,spring,8.6,96,4.9,271,40.0
2019-05-18,C0F9Y0,spring,9.0,100,2.6,276,119.0
2019-05-19,C0F9Y0,spring,9.8,97,2.2,245,0.5
2019-05-20,C0F9Y0,spring,8.7,98,3.0,278,17.0
2019-05-21,C0F9Y0,spring,9.0,98,2.9,295,10.0
2019-05-22,C0F9Y0,spring,7.7,99,3.0,255,12.0
2019-05-23,C0F9Y0,spring,6.9,96,2.5,325,36.5
2019-05-24,C0F9Y0,spring,8.2,72,1.5,301,0.0
2019-05-25,C0F9Y0,spring,8.8,86,1.1,236,9.0
2019-05-26,C0F9Y0,spring,9.2,88,2.0,208,0.0
2019-05-27,C0F9Y0,spring,9.3,94,1.8,213,29.0
2019-05-28,C0F9Y0,spring,8.4,98,2.1,257,16.0
2019-05-29,C0F9Y0,spring,9.3,99,1.7,2,34.5
2019-05-30,C0F9Y0,spring,9.8,97,2.0,218,5.0
2019-05-31,C0F9Y0,spring,9.6,95,2.1,214,0.5
2019-06-01,C0F9Y0,summer,9.4,95,2.4,219,6.0
2019-06-02,C0F9Y0,summer,9.0,100,4.2,231,11.0
2019-06-03,C0F9Y0,summer,7.7,92,4.8,221,0.0
2019-06-04,C0F9Y0,summer,8.5,96,3.7,224,14.0
2019-06-05,C0F9Y0,summer,10.5,83,1.8,250,8.0
2019-06-06,C0F9Y0,summer,10.7,77,2.9,214,4.0
2019-06-07,C0F9Y0,summer,11.0,67,2.6,231,0.0
2019-06-08,C0F9Y0,summer,9.6,71,3.4,228,0.0
2019-06-09,C0F9Y0,summer,9.5,73,5.1,221,0.0
2019-06-10,C0F9Y0,summer,8.2,98,5.0,228,23.0
2019-06-11,C0F9Y0,summer,9.1,100,4.5,221,121.0
2019-06-12,C0F9Y0,summer,10.1,100,2.3,217,103.0
2019-06-13,C0F9Y0,summer,9.2,100,4.3,228,24.5
2019-06-14,C0F9Y0,summer,9.4,93,3.7,222,59.5
2019-06-15,C0F9Y0,summer,11.5,46,2.3,320,0.0
2019-06-16,C0F9Y0,summer,12.0,63,1.8,217,0.0
2019-06-17,C0F9Y0,summer,11.6,84,2.3,210,30.5
2019-06-18,C0F9Y0,summer,10.6,90,3.2,227,0.0
2019-06-19,C0F9Y0,summer,12.9,56,2.3,228,0.0
2019-06-20,C0F9Y0,summer,13.6,55,1.6,148,0.0
2019-06-21,C0F9Y0,summer,13.1,59,1.6,222,0.0
2019-06-22,C0F9Y0,summer,10.3,91,2.7,226,0.0
2019-06-23,C0F9Y0,summer,8.8,95,5.2,249,12.5
2019-06-24,C0F9Y0,summer,8.0,98,3.8,220,43.0
2019-06-25,C0F9Y0,summer,9.3,91,2.1,210,2.0
2019-06-26,C0F9Y0,summer,10.4,95,2.0,210,1.5
2019-06-27,C0F9Y0,summer,11.1,92,1.6,6,11.5
2019-06-28,C0F9Y0,summer,11.6,91,1.7,278,12.5
2019-06-29,C0F9Y0,summer,12.3,86,1.8,214,45.5
2019-06-30,C0F9Y0,summer,13.4,79,2.0,212,0.0
2019-07-01,C0F9Y0,summer,12.4,80,4.9,210,29.0
2019-07-02,C0F9Y0,summer,12.5,92,2.3,200,22.0
2019-07-03,C0F9Y0,summer,10.0,99,4.1,219,0.5
2019-07-04,C0F9Y0,summer,9.5,96,4.8,225,0.5
2019-07-05,C0F9Y0,summer,10.5,82,6.2,232,1.0
2019-07-06,C0F9Y0,summer,11.0,83,5.2,236,0.0
2019-07-07,C0F9Y0,summer,10.5,89,3.3,208,0.0
2019-07-08,C0F9Y0,summer,10.9,73,3.3,211,0.5
2019-07-09,C0F9Y0,summer,10.4,79,4.6,216,0.0
2019-07-10,C0F9Y0,summer,9.8,91,5.0,212,0.0
2019-07-11,C0F9Y0,summer,10.7,84,2.6,209,0.5
2019-07-12,C0F9Y0,summer,11.5,82,2.9,206,0.0
2019-07-13,C0F9Y0,summer,11.9,67,4.0,218,0.0
2019-07-14,C0F9Y0,summer,12.8,59,2.3,227,0.0
2019-07-15,C0F9Y0,summer,12.5,65,1.2,10,0.0
2019-07-16,C0F9Y0,summer,14.0,42,2.4,201,0.0
2019-07-17,C0F9Y0,summer,12.6,77,3.6,200,2.0
2019-07-18,C0F9Y0,summer,12.1,97,1.5,293,11.0
2019-07-19,C0F9Y0,summer,11.5,93,2.2,275,1.5
2019-07-20,C0F9Y0,summer,10.7,94,2.4,196,8.5
2019-07-21,C0F9Y0,summer,10.1,97,1.7,197,14.5
2019-07-22,C0F9Y0,summer,9.6,96,2.6,213,13.5
2019-07-23,C0F9Y0,summer,10.7,92,3.0,221,0.0
2019-07-24,C0F9Y0,summer,11.7,84,1.3,218,0.0
2019-07-25,C0F9Y0,summer,11.6,82,1.3,323,0.0
2019-07-26,C0F9Y0,summer,10.9,87,1.1,241,7.5
2019-07-27,C0F9Y0,summer,10.6,91,1.4,15,28.0
2019-07-28,C0F9Y0,summer,11.3,84,2.5,209,0.0
2019-07-29,C0F9Y0,summer,12.3,74,2.9,212,0.5
2019-07-30,C0F9Y0,summer,12.4,64,3.4,207,0.0
2019-07-31,C0F9Y0,summer,12.0,72,3.5,208,0.0
2019-08-01,C0F9Y0,summer,10.5,84,3.2,205,19.0
2019-08-02,C0F9Y0,summer,9.4,86,1.5,204,6.5
2019-08-03,C0F9Y0,summer,11.9,63,1.8,94,0.0
2019-08-04,C0F9Y0,summer,12.6,70,2.3,185,0.0
2019-08-05,C0F9Y0,summer,12.7,82,2.0,203,0.0
2019-08-06,C0F9Y0,summer,12.7,62,1.7,5,0.0
2019-08-07,C0F9Y0,summer,11.8,83,1.9,14,43.0
2019-08-08,C0F9Y0,summer,10.9,100,1.5,3,112.0
2019-08-09,C0F9Y0,summer,11.1,100,3.4,40,185.5
2019-08-10,C0F9Y0,summer,10.2,96,6.0,219,31.0
2019-08-11,C0F9Y0,summer,10.8,94,3.1,219,7.0
2019-08-12,C0F9Y0,summer,10.6,91,2.1,219,9.0
2019-08-13,C0F9Y0,summer,11.1,80,1.9,337,1.0
2019-08-14,C0F9Y0,summer,11.6,78,1.9,278,0.0
2019-08-15,C0F9Y0,summer,9.8,99,3.3,222,16.5
2019-08-16,C0F9Y0,summer,9.9,98,3.1,206,6.0
2019-08-17,C0F9Y0,summer,10.4,96,2.4,213,14.5
2019-08-18,C0F9Y0,summer,10.0,97,1.6,214,7.5
2019-08-19,C0F9Y0,summer,9.9,99,1.5,207,52.5
2019-08-20,C0F9Y0,summer,10.2,96,1.8,200,32.0
2019-08-21,C0F9Y0,summer,10.4,97,2.1,209,7.0
2019-08-22,C0F9Y0,summer,11.4,83,2.2,222,0.0
2019-08-23,C0F9Y0,summer,11.9,79,2.8,201,0.5
2019-08-24,C0F9Y0,summer,9.6,100,8.5,195,28.0
2019-08-25,C0F9Y0,summer,10.8,99,2.8,209,0.0
2019-08-26,C0F9Y0,summer,11.3,82,2.4,217,0.0
2019-08-27,C0F9Y0,summer,11.9,50,3.6,203,0.0
2019-08-28,C0F9Y0,summer,13.2,68,3.3,202,0.0
2019-08-29,C0F9Y0,summer,12.2,77,1.4,350,0.0
2019-08-30,C0F9Y0,summer,9.9,87,1.6,8,0.0
2019-08-31,C0F9Y0,summer,10.5,84,4.9,205,0.0
2019-09-01,C0F9Y0,autumn,10.7,87,3.2,213,0.0
2019-09-02,C0F9Y0,autumn,11.4,77,3.1,191,0.0
2019-09-03,C0F9Y0,autumn,10.6,84,2.7,195,0.0
2019-09-04,C0F9Y0,autumn,9.7,98,1.3,343,0.0
2019-09-05,C0F9Y0,autumn,10.0,99,1.2,342,0.0
2019-09-06,C0F9Y0,autumn,9.6,94,1.8,345,0.0
2019-09-07,C0F9Y0,autumn,9.4,92,1.5,330,0.0
2019-09-08,C0F9Y0,autumn,8.3,78,1.7,230,0.0
2019-09-09,C0F9Y0,autumn,8.8,68,1.5,290,0.0
2019-09-10,C0F9Y0,autumn,10.1,80,3.0,208,0.0
2019-09-11,C0F9Y0,autumn,12.3,65,2.6,201,0.0
2019-09-12,C0F9Y0,autumn,12.9,37,1.8,198,0.0
2019-09-13,C0F9Y0,autumn,11.4,58,1.4,2,0.0
2019-09-14,C0F9Y0,autumn,10.4,72,0.8,2,0.0
2019-09-15,C0F9Y0,autumn,8.7,84,0.8,9,0.0
2019-09-16,C0F9Y0,autumn,10.1,91,1.4,357,0.0
2019-09-17,C0F9Y0,autumn,10.0,56,2.0,295,0.0
2019-09-18,C0F9Y0,autumn,10.3,58,1.1,5,0.0
2019-09-19,C0F9Y0,autumn,9.7,67,1.1,358,0.0
2019-09-20,C0F9Y0,autumn,9.0,85,1.1,14,0.0
2019-09-21,C0F9Y0,autumn,9.7,100,1.0,24,0.0
2019-09-22,C0F9Y0,autumn,9.3,95,2.7,204,0.0
2019-09-23,C0F9Y0,autumn,8.4,85,3.7,225,0.0
